Shop Name,Product ID,Item Name,Price,Shipping Cost,Delivery Time,Return Policy,Stock Status,Avg. Rating,Promotions,Loyalty Program,Customer Support,Countries Served
Shop_87,Shop_87_P0027,Item_27,11285,120,5 days,30 days,Out of Stock,4.9,10% off,Yes,4.5/5,India
Shop_87,Shop_87_P0028,Item_28,44235,103,2 days,30 days,In Stock,3.7,Free shipping,Yes,3.3/5,India
Shop_87,Shop_87_P0029,Item_29,35971,271,2 days,14 days,In Stock,4.7,None,No,4.6/5,India
Shop_87,Shop_87_P0030,Item_30,29120,334,2 days,30 days,In Stock,4.2,Free shipping,No,4.9/5,India
Shop_87,Shop_87_P0031,Item_31,3520,185,4 days,30 days,Out of Stock,4.7,Free shipping,Yes,3.9/5,India
Shop_87,Shop_87_P0032,Item_32,20701,266,5 days,14 days,In Stock,4.4,None,No,5.0/5,India
Shop_87,Shop_87_P0033,Item_33,28600,507,6 days,7 days,In Stock,3.4,10% off,No,3.7/5,India
Shop_87,Shop_87_P0034,Item_34,2319,623,4 days,30 days,Out of Stock,4.1,10% off,No,3.7/5,India
Shop_87,Shop_87_P0035,Item_35,11311,199,5 days,14 days,Out of Stock,4.2,Free shipping,No,3.8/5,India
Shop_87,Shop_87_P0036,Item_36,45318,219,3 days,7 days,Out of Stock,3.3,10% off,Yes,3.4/5,India
Shop_87,Shop_87_P0037,Item_37,19133,560,4 days,7 days,In Stock,3.6,Free shipping,Yes,4.4/5,India
Shop_87,Shop_87_P0038,Item_38,36352,90,2 days,30 days,Out of Stock,3.2,10% off,No,3.5/5,India
Shop_87,Shop_87_P0039,Item_39,32598,55,1 days,7 days,Out of Stock,3.1,10% off,Yes,4.1/5,India
Shop_87,Shop_87_P0040,Item_40,36329,250,3 days,30 days,Out of Stock,3.3,Free shipping,No,4.7/5,India
Shop_87,Shop_87_P0041,Item_41,26941,83,4 days,30 days,In Stock,4.9,None,Yes,3.9/5,India
Shop_87,Shop_87_P0042,Item_42,2567,255,6 days,30 days,In Stock,3.6,None,Yes,4.7/5,India
Shop_87,Shop_87_P0043,Item_43,29820,269,6 days,14 days,Out of Stock,4.7,Free shipping,Yes,5.0/5,India
Shop_87,Shop_87_P0044,Item_44,48324,345,2 days,14 days,Out of Stock,3.8,Free shipping,Yes,4.3/5,India
Shop_87,Shop_87_P0045,Item_45,39039,383,3 days,30 days,Out of Stock,3.7,10% off,No,3.2/5,India
Shop_87,Shop_87_P0046,Item_46,48146,252,6 days,30 days,Out of Stock,3.7,None,Yes,3.4/5,India
Shop_87,Shop_87_P0047,Item_47,43620,395,6 days,14 days,In Stock,4.4,None,Yes,4.1/5,India
Shop_87,Shop_87_P0048,Item_48,8973,343,7 days,14 days,Out of Stock,4.0,10% off,No,4.7/5,India
Shop_87,Shop_87_P0049,Item_49,33045,101,7 days,14 days,Out of Stock,3.5,None,Yes,3.6/5,India
Shop_87,Shop_87_P0050,Item_50,39470,690,4 days,7 days,Out of Stock,3.9,10% off,No,3.1/5,India
Shop_87,Shop_87_P0051,Item_51,35347,690,7 days,7 days,In Stock,3.4,10% off,Yes,4.0/5,India
Shop_87,Shop_87_P0052,Item_52,16571,85,6 days,14 days,Out of Stock,3.7,Free shipping,Yes,4.4/5,India
Shop_87,Shop_87_P0053,Item_53,30956,657,1 days,30 days,In Stock,3.4,None,No,4.8/5,India
Shop_87,Shop_87_P0054,Item_54,3371,27,5 days,14 days,Out of Stock,3.1,Free shipping,No,4.0/5,India
Shop_87,Shop_87_P0055,Item_55,40997,139,7 days,14 days,Out of Stock,4.5,Free shipping,No,3.3/5,India
Shop_87,Shop_87_P0056,Item_56,39658,286,6 days,14 days,In Stock,3.0,None,Yes,3.8/5,India
Shop_87,Shop_87_P0057,Item_57,46748,228,4 days,30 days,In Stock,4.3,None,Yes,4.0/5,India
Shop_87,Shop_87_P0058,Item_58,27967,30,5 days,30 days,In Stock,3.9,Free shipping,No,4.7/5,India
Shop_87,Shop_87_P0059,Item_59,11524,245,3 days,7 days,In Stock,3.3,None,No,3.5/5,India
Shop_87,Shop_87_P0060,Item_60,19286,102,6 days,14 days,Out of Stock,3.4,None,Yes,4.6/5,India
Shop_87,Shop_87_P0061,Item_61,38622,47,2 days,7 days,In Stock,4.7,None,No,3.1/5,India
Shop_87,Shop_87_P0062,Item_62,10478,449,1 days,30 days,In Stock,4.7,10% off,No,3.3/5,India
Shop_87,Shop_87_P0063,Item_63,36024,72,3 days,7 days,Out of Stock,3.3,Free shipping,No,3.9/5,India
Shop_87,Shop_87_P0064,Item_64,30774,167,4 days,7 days,In Stock,3.2,None,No,4.0/5,India
Shop_87,Shop_87_P0065,Item_65,39575,425,7 days,7 days,In Stock,3.3,10% off,Yes,3.7/5,India
Shop_87,Shop_87_P0066,Item_66,29234,54,7 days,14 days,Out of Stock,4.6,Free shipping,No,3.3/5,India
Shop_87,Shop_87_P0067,Item_67,5226,486,7 days,14 days,In Stock,3.8,10% off,Yes,4.7/5,India
Shop_87,Shop_87_P0068,Item_68,22458,556,7 days,30 days,Out of Stock,3.7,None,Yes,4.8/5,India
Shop_87,Shop_87_P0069,Item_69,2227,520,4 days,14 days,Out of Stock,4.3,None,No,5.0/5,India
Shop_87,Shop_87_P0070,Item_70,36352,322,3 days,14 days,Out of Stock,3.9,Free shipping,No,3.3/5,India
Shop_87,Shop_87_P0071,Item_71,21002,627,4 days,14 days,Out of Stock,4.2,Free shipping,No,4.6/5,India
Shop_87,Shop_87_P0072,Item_72,820,52,2 days,14 days,Out of Stock,4.0,Free shipping,No,3.2/5,India
Shop_87,Shop_87_P0073,Item_73,35443,564,2 days,14 days,In Stock,3.7,10% off,No,4.9/5,India
Shop_87,Shop_87_P0074,Item_74,22522,171,3 days,30 days,In Stock,3.1,10% off,No,4.4/5,India
Shop_87,Shop_87_P0075,Item_75,22319,196,7 days,7 days,In Stock,4.7,10% off,No,4.4/5,India
Shop_87,Shop_87_P0076,Item_76,45842,377,6 days,7 days,In Stock,4.4,10% off,No,3.7/5,India
Shop_87,Shop_87_P0077,Item_77,28968,77,7 days,7 days,Out of Stock,3.2,10% off,No,3.2/5,India
Shop_87,Shop_87_P0078,Item_78,49692,585,3 days,7 days,Out of Stock,3.5,Free shipping,No,4.2/5,India
Shop_87,Shop_87_P0079,Item_79,9138,203,5 days,7 days,In Stock,3.1,10% off,Yes,3.6/5,India
Shop_87,Shop_87_P0080,Item_80,37399,652,3 days,14 days,Out of Stock,4.2,None,Yes,4.6/5,India
Shop_87,Shop_87_P0081,Item_81,13792,398,7 days,14 days,In Stock,4.8,None,No,4.2/5,India
Shop_87,Shop_87_P0082,Item_82,20262,372,2 days,14 days,In Stock,4.2,10% off,Yes,3.5/5,India
Shop_87,Shop_87_P0083,Item_83,31019,616,2 days,7 days,In Stock,4.9,None,No,4.5/5,India
Shop_87,Shop_87_P0084,Item_84,11021,133,2 days,14 days,Out of Stock,3.7,10% off,No,3.1/5,India
Shop_87,Shop_87_P0085,Item_85,31564,168,1 days,7 days,Out of Stock,3.3,10% off,No,4.8/5,India
Shop_87,Shop_87_P0086,Item_86,23191,649,3 days,30 days,In Stock,4.5,10% off,No,4.9/5,India
Shop_87,Shop_87_P0087,Item_87,17139,62,3 days,7 days,Out of Stock,4.9,10% off,No,3.5/5,India
Shop_87,Shop_87_P0088,Item_88,6644,341,1 days,30 days,In Stock,4.9,Free shipping,Yes,3.5/5,India
Shop_87,Shop_87_P0089,Item_89,34324,680,2 days,14 days,In Stock,4.6,Free shipping,Yes,3.3/5,India
Shop_87,Shop_87_P0090,Item_90,47810,564,2 days,7 days,Out of Stock,4.1,10% off,No,3.5/5,India
Shop_87,Shop_87_P0091,Item_91,31156,390,5 days,7 days,In Stock,4.4,None,No,3.7/5,India
Shop_87,Shop_87_P0092,Item_92,36955,481,1 days,14 days,Out of Stock,3.4,Free shipping,No,3.2/5,India
Shop_87,Shop_87_P0093,Item_93,23826,348,6 days,14 days,In Stock,4.6,None,Yes,4.0/5,India
Shop_87,Shop_87_P0094,Item_94,31611,575,4 days,7 days,In Stock,4.3,None,Yes,3.0/5,India
Shop_87,Shop_87_P0095,Item_95,22218,624,3 days,7 days,In Stock,4.1,Free shipping,No,4.7/5,India
Shop_87,Shop_87_P0096,Item_96,48911,440,6 days,30 days,Out of Stock,3.7,Free shipping,No,4.5/5,India
Shop_87,Shop_87_P0097,Item_97,17301,676,3 days,14 days,In Stock,3.3,Free shipping,Yes,3.8/5,India
Shop_87,Shop_87_P0098,Item_98,3452,583,4 days,14 days,In Stock,3.5,10% off,Yes,4.7/5,India
Shop_87,Shop_87_P0099,Item_99,2214,61,6 days,14 days,In Stock,4.2,Free shipping,Yes,4.0/5,India
Shop_87,Shop_87_P0100,Item_100,38209,203,6 days,30 days,Out of Stock,3.3,10% off,No,4.0/5,India
Shop_88,Shop_88_P0001,Item_1,29372,270,5 days,30 days,In Stock,4.5,Free shipping,No,3.7/5,India
Shop_88,Shop_88_P0002,Item_2,1962,276,4 days,30 days,Out of Stock,4.6,10% off,Yes,3.6/5,India
Shop_88,Shop_88_P0003,Item_3,13014,573,2 days,30 days,Out of Stock,3.1,None,No,3.6/5,India
Shop_88,Shop_88_P0004,Item_4,19938,163,6 days,14 days,Out of Stock,4.4,Free shipping,No,3.4/5,India
Shop_88,Shop_88_P0005,Item_5,23155,288,5 days,30 days,In Stock,4.1,Free shipping,No,4.4/5,India
Shop_88,Shop_88_P0006,Item_6,11694,532,1 days,30 days,Out of Stock,4.0,None,No,3.4/5,India
Shop_88,Shop_88_P0007,Item_7,9872,652,3 days,30 days,In Stock,4.9,None,Yes,4.1/5,India
Shop_88,Shop_88_P0008,Item_8,34342,190,7 days,14 days,Out of Stock,4.4,None,No,3.6/5,India
Shop_88,Shop_88_P0009,Item_9,14303,559,5 days,7 days,In Stock,4.7,None,No,4.3/5,India
Shop_88,Shop_88_P0010,Item_10,42509,138,1 days,7 days,In Stock,4.2,Free shipping,Yes,4.7/5,India
Shop_88,Shop_88_P0011,Item_11,22596,648,3 days,14 days,Out of Stock,3.1,10% off,Yes,4.8/5,India
Shop_88,Shop_88_P0012,Item_12,15671,265,6 days,14 days,In Stock,3.5,10% off,Yes,4.6/5,India
Shop_88,Shop_88_P0013,Item_13,16843,340,5 days,30 days,In Stock,4.2,10% off,No,4.1/5,India
Shop_88,Shop_88_P0014,Item_14,12974,488,5 days,30 days,In Stock,3.5,10% off,No,4.9/5,India
Shop_88,Shop_88_P0015,Item_15,19978,307,1 days,7 days,In Stock,4.8,Free shipping,Yes,4.2/5,India
Shop_88,Shop_88_P0016,Item_16,35917,493,4 days,7 days,In Stock,4.9,10% off,No,3.1/5,India
Shop_88,Shop_88_P0017,Item_17,15374,511,5 days,14 days,Out of Stock,3.6,10% off,No,3.5/5,India
Shop_88,Shop_88_P0018,Item_18,1228,508,7 days,30 days,Out of Stock,3.0,None,Yes,3.6/5,India
Shop_88,Shop_88_P0019,Item_19,37136,250,5 days,14 days,In Stock,4.5,10% off,Yes,4.2/5,India
Shop_88,Shop_88_P0020,Item_20,19824,104,2 days,14 days,Out of Stock,3.1,Free shipping,Yes,4.2/5,India
Shop_88,Shop_88_P0021,Item_21,37695,359,2 days,14 days,Out of Stock,3.3,None,Yes,4.4/5,India
Shop_88,Shop_88_P0022,Item_22,40337,638,1 days,7 days,Out of Stock,3.6,Free shipping,No,3.3/5,India
Shop_88,Shop_88_P0023,Item_23,27347,392,3 days,7 days,Out of Stock,3.2,Free shipping,Yes,3.2/5,India
Shop_88,Shop_88_P0024,Item_24,6649,499,3 days,7 days,In Stock,3.0,10% off,No,5.0/5,India
Shop_88,Shop_88_P0025,Item_25,17071,501,1 days,30 days,In Stock,4.1,Free shipping,No,4.6/5,India
Shop_88,Shop_88_P0026,Item_26,20729,545,6 days,14 days,Out of Stock,3.8,10% off,No,4.3/5,India
Shop_88,Shop_88_P0027,Item_27,18451,347,5 days,14 days,In Stock,4.0,Free shipping,No,4.4/5,India
Shop_88,Shop_88_P0028,Item_28,33041,480,4 days,14 days,In Stock,4.1,10% off,No,4.6/5,India
Shop_88,Shop_88_P0029,Item_29,37263,24,1 days,30 days,In Stock,4.9,Free shipping,Yes,4.6/5,India
Shop_88,Shop_88_P0030,Item_30,5091,394,5 days,14 days,Out of Stock,4.2,Free shipping,No,3.6/5,India
Shop_88,Shop_88_P0031,Item_31,48062,270,6 days,14 days,In Stock,3.1,10% off,No,3.1/5,India
Shop_88,Shop_88_P0032,Item_32,24878,398,3 days,7 days,Out of Stock,5.0,None,No,4.3/5,India
Shop_88,Shop_88_P0033,Item_33,39819,402,4 days,7 days,Out of Stock,3.4,10% off,No,3.1/5,India
Shop_88,Shop_88_P0034,Item_34,9674,190,4 days,7 days,In Stock,3.2,None,Yes,4.7/5,India
Shop_88,Shop_88_P0035,Item_35,38051,81,1 days,30 days,Out of Stock,3.6,None,No,3.9/5,India
Shop_88,Shop_88_P0036,Item_36,995,632,1 days,14 days,In Stock,3.3,10% off,No,3.0/5,India
Shop_88,Shop_88_P0037,Item_37,31582,668,5 days,7 days,Out of Stock,3.5,Free shipping,Yes,4.6/5,India
Shop_88,Shop_88_P0038,Item_38,47621,451,1 days,30 days,Out of Stock,3.3,None,No,3.3/5,India
Shop_88,Shop_88_P0039,Item_39,43536,268,5 days,30 days,Out of Stock,4.4,Free shipping,No,4.7/5,India
Shop_88,Shop_88_P0040,Item_40,48310,413,3 days,30 days,Out of Stock,4.8,10% off,Yes,4.1/5,India
Shop_88,Shop_88_P0041,Item_41,26386,612,1 days,30 days,Out of Stock,4.6,10% off,Yes,4.4/5,India
Shop_88,Shop_88_P0042,Item_42,27059,689,4 days,30 days,In Stock,4.4,Free shipping,Yes,4.4/5,India
Shop_88,Shop_88_P0043,Item_43,29087,682,3 days,14 days,Out of Stock,4.7,None,No,4.7/5,India
Shop_88,Shop_88_P0044,Item_44,27903,525,1 days,7 days,Out of Stock,3.4,10% off,No,3.7/5,India
Shop_88,Shop_88_P0045,Item_45,22778,224,7 days,30 days,Out of Stock,4.1,None,Yes,4.8/5,India
Shop_88,Shop_88_P0046,Item_46,27042,487,3 days,30 days,In Stock,3.7,10% off,No,3.1/5,India
Shop_88,Shop_88_P0047,Item_47,6033,618,7 days,7 days,Out of Stock,3.4,10% off,Yes,4.7/5,India
Shop_88,Shop_88_P0048,Item_48,13299,130,2 days,7 days,Out of Stock,4.4,10% off,Yes,3.4/5,India
Shop_88,Shop_88_P0049,Item_49,42534,560,1 days,7 days,In Stock,3.7,Free shipping,No,4.5/5,India
Shop_88,Shop_88_P0050,Item_50,16000,574,1 days,14 days,In Stock,4.0,10% off,No,4.2/5,India
Shop_88,Shop_88_P0051,Item_51,9761,236,1 days,14 days,Out of Stock,4.5,None,Yes,4.2/5,India
Shop_88,Shop_88_P0052,Item_52,13516,266,2 days,7 days,In Stock,3.0,10% off,No,3.0/5,India
Shop_88,Shop_88_P0053,Item_53,4372,313,3 days,7 days,In Stock,4.7,10% off,Yes,4.5/5,India
Shop_88,Shop_88_P0054,Item_54,15564,651,3 days,30 days,Out of Stock,3.4,10% off,No,4.5/5,India
Shop_88,Shop_88_P0055,Item_55,38954,444,2 days,7 days,In Stock,4.9,10% off,No,3.4/5,India
Shop_88,Shop_88_P0056,Item_56,48411,620,1 days,7 days,In Stock,4.6,Free shipping,Yes,4.5/5,India
Shop_88,Shop_88_P0057,Item_57,4382,537,5 days,7 days,Out of Stock,3.2,10% off,No,4.4/5,India
Shop_88,Shop_88_P0058,Item_58,35707,291,2 days,30 days,In Stock,3.0,10% off,No,3.5/5,India
Shop_88,Shop_88_P0059,Item_59,10597,335,1 days,30 days,In Stock,4.2,10% off,No,4.8/5,India
Shop_88,Shop_88_P0060,Item_60,10520,172,6 days,7 days,Out of Stock,3.9,10% off,No,5.0/5,India
Shop_88,Shop_88_P0061,Item_61,29960,326,4 days,14 days,In Stock,4.3,10% off,No,3.2/5,India
Shop_88,Shop_88_P0062,Item_62,19114,85,2 days,30 days,In Stock,5.0,Free shipping,No,3.4/5,India
Shop_88,Shop_88_P0063,Item_63,36674,458,3 days,14 days,Out of Stock,4.4,10% off,No,3.9/5,India
Shop_88,Shop_88_P0064,Item_64,16737,687,3 days,30 days,Out of Stock,5.0,Free shipping,Yes,3.3/5,India
Shop_88,Shop_88_P0065,Item_65,9124,442,6 days,7 days,In Stock,4.4,Free shipping,No,4.8/5,India
Shop_88,Shop_88_P0066,Item_66,12153,152,6 days,14 days,Out of Stock,3.3,None,No,4.5/5,India
Shop_88,Shop_88_P0067,Item_67,32736,391,1 days,14 days,Out of Stock,3.1,None,Yes,4.0/5,India
Shop_88,Shop_88_P0068,Item_68,44119,261,2 days,30 days,In Stock,4.7,10% off,No,4.0/5,India
Shop_88,Shop_88_P0069,Item_69,48595,185,6 days,30 days,In Stock,4.6,Free shipping,No,3.0/5,India
Shop_88,Shop_88_P0070,Item_70,39652,343,5 days,14 days,In Stock,4.5,Free shipping,Yes,4.4/5,India
Shop_88,Shop_88_P0071,Item_71,38123,696,7 days,30 days,In Stock,4.9,None,No,3.4/5,India
Shop_88,Shop_88_P0072,Item_72,49890,70,5 days,7 days,Out of Stock,4.0,None,Yes,3.7/5,India
Shop_88,Shop_88_P0073,Item_73,44280,209,4 days,7 days,Out of Stock,4.4,10% off,Yes,3.8/5,India
Shop_88,Shop_88_P0074,Item_74,25517,655,2 days,14 days,In Stock,3.5,10% off,No,4.7/5,India
Shop_88,Shop_88_P0075,Item_75,36863,643,5 days,7 days,Out of Stock,3.2,10% off,No,4.4/5,India
Shop_88,Shop_88_P0076,Item_76,47601,233,7 days,7 days,Out of Stock,4.2,None,Yes,3.9/5,India
Shop_88,Shop_88_P0077,Item_77,30951,252,4 days,30 days,Out of Stock,3.2,10% off,No,3.5/5,India
Shop_88,Shop_88_P0078,Item_78,41782,62,3 days,14 days,In Stock,4.1,None,No,4.8/5,India
Shop_88,Shop_88_P0079,Item_79,10782,173,5 days,30 days,Out of Stock,3.6,Free shipping,Yes,4.9/5,India
Shop_88,Shop_88_P0080,Item_80,31822,278,1 days,7 days,Out of Stock,4.0,Free shipping,No,3.2/5,India
Shop_88,Shop_88_P0081,Item_81,37751,389,3 days,14 days,In Stock,4.4,Free shipping,Yes,3.9/5,India
Shop_88,Shop_88_P0082,Item_82,5035,118,7 days,7 days,In Stock,3.1,10% off,Yes,3.6/5,India
Shop_88,Shop_88_P0083,Item_83,46464,326,6 days,7 days,In Stock,3.3,None,Yes,4.4/5,India
Shop_88,Shop_88_P0084,Item_84,16994,499,2 days,14 days,Out of Stock,3.3,None,Yes,4.7/5,India
Shop_88,Shop_88_P0085,Item_85,46508,464,6 days,7 days,Out of Stock,4.0,10% off,No,3.2/5,India
Shop_88,Shop_88_P0086,Item_86,49944,44,5 days,14 days,Out of Stock,4.0,None,No,4.5/5,India
Shop_88,Shop_88_P0087,Item_87,48009,399,2 days,7 days,Out of Stock,4.5,None,Yes,4.1/5,India
Shop_88,Shop_88_P0088,Item_88,24060,190,1 days,14 days,Out of Stock,3.1,10% off,No,3.6/5,India
Shop_88,Shop_88_P0089,Item_89,27267,230,1 days,30 days,Out of Stock,4.6,None,No,3.8/5,India
Shop_88,Shop_88_P0090,Item_90,1587,231,5 days,30 days,In Stock,5.0,Free shipping,No,4.1/5,India
Shop_88,Shop_88_P0091,Item_91,21381,324,7 days,14 days,In Stock,3.5,None,No,4.5/5,India
Shop_88,Shop_88_P0092,Item_92,38106,309,3 days,14 days,In Stock,3.2,None,No,4.1/5,India
Shop_88,Shop_88_P0093,Item_93,19402,338,5 days,7 days,In Stock,4.1,10% off,No,3.0/5,India
Shop_88,Shop_88_P0094,Item_94,24307,562,1 days,30 days,In Stock,4.5,Free shipping,No,3.8/5,India
Shop_88,Shop_88_P0095,Item_95,20368,92,1 days,14 days,In Stock,4.9,Free shipping,Yes,4.3/5,India
Shop_88,Shop_88_P0096,Item_96,1200,179,2 days,30 days,In Stock,3.2,10% off,No,4.5/5,India
Shop_88,Shop_88_P0097,Item_97,2344,74,7 days,14 days,Out of Stock,4.2,10% off,No,3.1/5,India
Shop_88,Shop_88_P0098,Item_98,44199,91,3 days,30 days,In Stock,4.1,10% off,No,3.9/5,India
Shop_88,Shop_88_P0099,Item_99,2619,329,1 days,7 days,Out of Stock,4.5,10% off,No,4.1/5,India
Shop_88,Shop_88_P0100,Item_100,3098,106,7 days,30 days,In Stock,3.3,10% off,Yes,4.6/5,India
Shop_89,Shop_89_P0001,Item_1,39762,183,2 days,14 days,Out of Stock,4.2,None,Yes,3.2/5,India
Shop_89,Shop_89_P0002,Item_2,7017,208,5 days,30 days,Out of Stock,3.9,10% off,Yes,4.2/5,India
Shop_89,Shop_89_P0003,Item_3,4278,42,5 days,7 days,Out of Stock,3.5,10% off,No,3.9/5,India
Shop_89,Shop_89_P0004,Item_4,36396,627,7 days,14 days,In Stock,3.5,Free shipping,Yes,3.6/5,India
Shop_89,Shop_89_P0005,Item_5,35211,646,4 days,7 days,Out of Stock,3.1,10% off,Yes,3.9/5,India
Shop_89,Shop_89_P0006,Item_6,49657,393,3 days,14 days,In Stock,3.8,10% off,Yes,4.7/5,India
Shop_89,Shop_89_P0007,Item_7,25294,330,5 days,14 days,Out of Stock,4.1,Free shipping,Yes,3.2/5,India
Shop_89,Shop_89_P0008,Item_8,37661,345,3 days,14 days,Out of Stock,4.6,Free shipping,Yes,3.3/5,India
Shop_89,Shop_89_P0009,Item_9,24340,483,1 days,30 days,In Stock,4.0,10% off,No,3.1/5,India
Shop_89,Shop_89_P0010,Item_10,20529,669,1 days,14 days,In Stock,3.9,None,No,3.0/5,India
Shop_89,Shop_89_P0011,Item_11,43379,412,7 days,7 days,Out of Stock,3.8,Free shipping,Yes,3.8/5,India
Shop_89,Shop_89_P0012,Item_12,44402,565,2 days,7 days,Out of Stock,3.1,10% off,Yes,3.7/5,India
Shop_89,Shop_89_P0013,Item_13,16132,451,7 days,14 days,Out of Stock,3.9,Free shipping,Yes,3.1/5,India
Shop_89,Shop_89_P0014,Item_14,5695,129,6 days,7 days,In Stock,3.6,Free shipping,Yes,3.8/5,India
Shop_89,Shop_89_P0015,Item_15,49953,526,3 days,7 days,Out of Stock,4.4,None,No,3.7/5,India
Shop_89,Shop_89_P0016,Item_16,20696,511,3 days,14 days,Out of Stock,3.4,10% off,Yes,4.5/5,India
Shop_89,Shop_89_P0017,Item_17,8806,259,5 days,30 days,Out of Stock,4.0,10% off,Yes,4.8/5,India
Shop_89,Shop_89_P0018,Item_18,35000,168,2 days,14 days,In Stock,4.9,Free shipping,No,3.5/5,India
Shop_89,Shop_89_P0019,Item_19,21987,595,4 days,14 days,Out of Stock,3.3,10% off,No,4.6/5,India
Shop_89,Shop_89_P0020,Item_20,18442,468,4 days,7 days,Out of Stock,3.4,Free shipping,No,4.2/5,India
Shop_89,Shop_89_P0021,Item_21,36175,631,6 days,7 days,Out of Stock,3.7,None,No,3.1/5,India
Shop_89,Shop_89_P0022,Item_22,22550,367,7 days,30 days,Out of Stock,4.9,None,Yes,4.0/5,India
Shop_89,Shop_89_P0023,Item_23,34548,286,4 days,14 days,In Stock,3.9,None,Yes,4.2/5,India
Shop_89,Shop_89_P0024,Item_24,19695,509,2 days,7 days,In Stock,4.9,Free shipping,No,4.4/5,India
Shop_89,Shop_89_P0025,Item_25,15411,534,7 days,30 days,Out of Stock,3.5,10% off,No,4.9/5,India
Shop_89,Shop_89_P0026,Item_26,774,123,7 days,14 days,Out of Stock,4.7,None,No,3.8/5,India
Shop_89,Shop_89_P0027,Item_27,32991,699,4 days,30 days,Out of Stock,3.6,10% off,No,4.8/5,India
Shop_89,Shop_89_P0028,Item_28,36292,377,7 days,7 days,In Stock,3.7,None,Yes,4.1/5,India
Shop_89,Shop_89_P0029,Item_29,19998,496,2 days,30 days,In Stock,3.5,Free shipping,No,3.1/5,India
Shop_89,Shop_89_P0030,Item_30,15669,188,5 days,14 days,In Stock,3.5,10% off,No,3.6/5,India
Shop_89,Shop_89_P0031,Item_31,21241,452,3 days,30 days,Out of Stock,4.1,None,Yes,3.4/5,India
Shop_89,Shop_89_P0032,Item_32,31341,57,5 days,30 days,In Stock,4.6,10% off,Yes,3.1/5,India
Shop_89,Shop_89_P0033,Item_33,990,278,2 days,7 days,In Stock,4.3,10% off,No,3.0/5,India
Shop_89,Shop_89_P0034,Item_34,30515,307,4 days,14 days,Out of Stock,4.6,10% off,No,3.2/5,India
Shop_89,Shop_89_P0035,Item_35,19781,579,1 days,30 days,Out of Stock,3.5,None,Yes,3.8/5,India
Shop_89,Shop_89_P0036,Item_36,46969,527,3 days,14 days,In Stock,3.2,10% off,No,4.7/5,India
Shop_89,Shop_89_P0037,Item_37,13912,317,5 days,7 days,Out of Stock,4.3,None,No,4.9/5,India
Shop_89,Shop_89_P0038,Item_38,4725,299,5 days,7 days,Out of Stock,3.5,Free shipping,No,4.4/5,India
Shop_89,Shop_89_P0039,Item_39,44790,370,5 days,30 days,Out of Stock,3.6,10% off,No,4.2/5,India
Shop_89,Shop_89_P0040,Item_40,14457,132,4 days,14 days,Out of Stock,3.4,10% off,Yes,3.5/5,India
Shop_89,Shop_89_P0041,Item_41,39881,363,1 days,7 days,In Stock,4.7,None,Yes,4.7/5,India
Shop_89,Shop_89_P0042,Item_42,49728,160,1 days,30 days,In Stock,4.9,10% off,No,3.4/5,India
Shop_89,Shop_89_P0043,Item_43,5524,282,1 days,14 days,In Stock,4.5,None,No,3.4/5,India
Shop_89,Shop_89_P0044,Item_44,16525,289,4 days,14 days,Out of Stock,5.0,10% off,No,3.5/5,India
Shop_89,Shop_89_P0045,Item_45,16595,406,3 days,14 days,In Stock,3.7,Free shipping,Yes,4.1/5,India
Shop_89,Shop_89_P0046,Item_46,6596,551,7 days,14 days,Out of Stock,4.8,10% off,Yes,3.2/5,India
Shop_89,Shop_89_P0047,Item_47,42917,24,6 days,7 days,Out of Stock,4.5,10% off,Yes,3.1/5,India
Shop_89,Shop_89_P0048,Item_48,7972,673,4 days,7 days,In Stock,4.2,None,Yes,4.6/5,India
Shop_89,Shop_89_P0049,Item_49,45377,552,7 days,14 days,Out of Stock,4.7,10% off,No,3.0/5,India
Shop_89,Shop_89_P0050,Item_50,34355,664,6 days,30 days,Out of Stock,3.2,None,No,4.1/5,India
Shop_89,Shop_89_P0051,Item_51,48005,643,5 days,7 days,In Stock,3.2,10% off,Yes,3.9/5,India
Shop_89,Shop_89_P0052,Item_52,38882,419,6 days,14 days,In Stock,3.3,Free shipping,No,4.9/5,India
Shop_89,Shop_89_P0053,Item_53,6700,479,4 days,7 days,Out of Stock,3.4,None,Yes,3.5/5,India
Shop_89,Shop_89_P0054,Item_54,17280,63,2 days,7 days,In Stock,4.6,Free shipping,Yes,4.4/5,India
Shop_89,Shop_89_P0055,Item_55,4962,158,2 days,14 days,In Stock,4.8,10% off,No,3.3/5,India
Shop_89,Shop_89_P0056,Item_56,44130,420,6 days,30 days,Out of Stock,3.8,10% off,Yes,3.7/5,India
Shop_89,Shop_89_P0057,Item_57,31561,352,6 days,7 days,In Stock,4.1,10% off,Yes,4.2/5,India
Shop_89,Shop_89_P0058,Item_58,16276,615,5 days,14 days,Out of Stock,4.1,None,No,4.6/5,India
Shop_89,Shop_89_P0059,Item_59,10210,602,3 days,14 days,In Stock,4.7,Free shipping,Yes,3.9/5,India
Shop_89,Shop_89_P0060,Item_60,39211,158,6 days,7 days,Out of Stock,4.0,10% off,No,3.8/5,India
Shop_89,Shop_89_P0061,Item_61,3737,27,4 days,30 days,In Stock,4.3,None,No,3.6/5,India
Shop_89,Shop_89_P0062,Item_62,24896,554,7 days,30 days,In Stock,3.7,Free shipping,Yes,4.5/5,India
